Out_Avg_Temp,Out_RH,Out_label,In_Avg_Temp,In_RH,In_label
31.9,0.0160225608092,1.0,23.6,0.0159466921508,0.0
32.3,0.0154005032724,1.0,23.6,0.0158424654048,0.0
31.7,0.0149962940639,1.0,23.5,0.0158042975168,0.0
31.1,0.0142844700094,1.0,23.7,0.0158018674624,0.0
31.5,0.0147961597004,1.0,23.8,0.0159710596485,0.0
31.2,0.0143614605603,1.0,23.7,0.0158018674624,0.0
30.1,0.0138329718287,1.0,23.7,0.0158804837185,0.0
33.0,0.0161589805737,1.0,23.7,0.0159328945558,0.0
32.6,0.015776679275,1.0,23.7,0.0158542782998,0.0
32.7,0.0155168932584,1.0,23.8,0.0158656401129,0.0
30.6,0.0134438855147,1.0,23.8,0.0157075108094,0.0
32.7,0.015387944007,1.0,23.9,0.0159295562108,0.0
30.7,0.0142117600851,1.0,23.9,0.0158765460404,0.0
32.8,0.0161612811547,1.0,23.8,0.016129188952,0.0
32.2,0.016281265603,1.0,23.7,0.0163521812547,0.0
31.8,0.0158551759346,1.0,23.7,0.01624735958,0.0
31.2,0.0163450877095,1.0,23.7,0.0162211541613,0.0
28.2,0.0139198021471,1.0,23.7,0.0162735649986,0.0
30.4,0.0164152925738,1.0,23.6,0.0162333157026,0.0
26.7,0.0128741402019,1.0,23.6,0.0162072590161,0.0
30.4,0.0160353089494,1.0,23.6,0.0163375424487,0.0
29.8,0.0155591914869,1.0,23.6,0.0162593723891,0.0
28.4,0.0147210050229,1.0,23.5,0.0163224712058,0.0
26.1,0.0158110125063,1.0,23.4,0.016203926575,0.0
24.2,0.0157986394743,1.0,23.4,0.0162296879845,0.0
24.6,0.0174288901477,1.0,23.4,0.0162812108035,0.0
23.4,0.0168479618125,1.0,23.4,0.0163327336225,0.0
15.7,0.00702861703238,1.0,17.5,0.00870866081012,0.0
15.4,0.00728800189318,1.0,17.5,0.00872691796067,0.0
13.3,0.00650756646871,1.0,17.5,0.00876343226176,0.0
14.4,0.00693262553973,1.0,17.4,0.00872937975501,0.0
9.4,0.00481827098769,1.0,17.4,0.00872937975501,0.0
13.8,0.00701760044843,1.0,17.4,0.00869308295769,0.0
14.4,0.00720508680549,1.0,17.4,0.00874752815367,0.0
10.3,0.00530103281427,1.0,17.4,0.00871123135635,0.0
11.0,0.00582230691258,1.0,17.3,0.0088036221356,0.0
13.5,0.00667430814661,1.0,17.3,0.00869538087984,0.0
10.6,0.00522319918528,1.0,17.3,0.00869538087984,0.0
9.9,0.0049167915467,1.0,17.3,0.00865930046125,0.0
11.6,0.00515477436801,1.0,17.3,0.00862322004266,0.0
13.9,0.00644433641504,1.0,17.3,0.00864126025195,0.0
10.3,0.00578187871114,1.0,17.3,0.00865930046125,0.0
7.7,0.00521409170889,1.0,17.3,0.0088216623449,0.0
9.4,0.00644651428698,1.0,17.3,0.00873146129842,0.0
11.7,0.00801764436583,1.0,17.3,0.00876754171701,0.0
9.2,0.00656164742961,1.0,17.3,0.0088036221356,0.0
9.1,0.00683500337426,1.0,17.3,0.0088036221356,0.0
11.7,0.00810729853606,1.0,17.3,0.00887578297278,0.0
11.6,0.00810763277142,1.0,17.3,0.00891186339137,0.0
11.5,0.0080696611706,1.0,17.3,0.0088036221356,0.0
6.4,0.00522075512466,1.0,17.3,0.0088036221356,0.0
11.4,0.00769243485743,1.0,17.3,0.0088216623449,0.0
9.1,0.00654160895279,1.0,17.3,0.0088036221356,0.0
9.7,0.00684176512886,1.0,17.3,0.0088036221356,0.0
11.5,0.00805701279886,1.0,17.2,0.00884076194927,0.0
11.3,0.00794410730179,1.0,17.3,0.00889382318207,0.0
9.9,0.00716936813903,1.0,17.3,0.00885774276348,0.0
11.4,0.00794382161747,1.0,17.3,0.0088036221356,0.0
10.6,0.00753001255543,1.0,17.2,0.0087690316292,0.0
11.5,0.00798112256841,1.0,17.2,0.00875109904918,0.0
6.3,0.00492378557689,1.0,17.2,0.0087690316292,0.0
11.6,0.00803126574374,1.0,17.2,0.00884076194927,0.0
9.9,0.00640326340966,1.0,17.2,0.00887662710931,0.0
7.9,0.00531204794704,1.0,17.3,0.0088216623449,0.0
10.8,0.00728667243373,1.0,17.2,0.0087690316292,0.0
8.4,0.00574559220032,1.0,17.2,0.00875109904918,0.0
10.6,0.006968249714,1.0,17.2,0.00880489678923,0.0
11.8,0.00809371154454,1.0,17.2,0.00887662710931,0.0
10.9,0.00725963002235,1.0,17.2,0.00894835742938,0.0
11.0,0.00739126540691,1.0,17.2,0.00884076194927,0.0
11.1,0.00764758333458,1.0,17.2,0.00885869452929,0.0
11.9,0.00809256318584,1.0,17.2,0.00882282936925,0.0
11.8,0.00806793539313,1.0,17.2,0.00882282936925,0.0
11.7,0.00800483662723,1.0,17.2,0.00884076194927,0.0
11.9,0.00787209271443,1.0,17.2,0.00894835742938,0.0
11.4,0.00761701882941,1.0,17.2,0.00891249226935,0.0
9.6,0.00648427019023,1.0,17.2,0.00887662710931,0.0
12.3,0.00779167762805,1.0,17.2,0.00885869452929,0.0
12.7,0.00783787229237,1.0,17.2,0.00884076194927,0.0
13.0,0.00733228283476,1.0,17.2,0.00884076194927,0.0
13.9,0.00747190714181,1.0,17.3,0.00898402422854,0.0
12.3,0.00659500358961,1.0,17.3,0.00898402422854,0.0
13.6,0.00711907944622,1.0,17.3,0.00887578297278,0.0
12.3,0.00652852169859,1.0,17.3,0.00887578297278,0.0
13.7,0.00710505391623,1.0,17.3,0.00898402422854,0.0
14.1,0.0069549396798,1.0,17.3,0.00903814485643,0.0
13.1,0.00603637700857,1.0,17.3,0.0091283459029,0.0
13.8,0.00716349650764,1.0,17.3,0.00898402422854,0.0
10.4,0.00557071126507,1.0,17.4,0.00903790253221,0.0
12.7,0.00637934649188,1.0,17.4,0.00909234772819,0.0
13.6,0.0063985248464,1.0,17.4,0.00894716053892,0.0
14.1,0.00628619547982,1.0,17.4,0.00909234772819,0.0
9.0,0.00388700206617,1.0,17.4,0.00911049612685,0.0
13.7,0.00661205017511,1.0,17.4,0.00900160573489,0.0
13.0,0.00683235445966,1.0,17.4,0.00900160573489,0.0
12.0,0.00634233269128,1.0,17.4,0.00898345733624,0.0
12.8,0.00648761836017,1.0,17.4,0.00907419932953,0.0
9.7,0.00473052737457,1.0,17.4,0.00916494132283,0.0
12.5,0.00643523030788,1.0,17.4,0.00901975413355,0.0
9.4,0.00448597643682,1.0,17.4,0.00896530893758,0.0
11.4,0.00564363276305,1.0,17.3,0.00876754171701,0.0
11.8,0.00520678258598,1.0,17.2,0.00857177324899,0.0
11.7,0.00528959604327,1.0,17.2,0.00857177324899,0.0
13.0,0.00613800949425,1.0,17.2,0.00857177324899,0.0
8.9,0.00463466057393,1.0,17.2,0.00850004292891,0.0
12.9,0.00610011568718,1.0,17.3,0.00855105920548,0.0
13.0,0.00613800949425,1.0,17.3,0.00851497878689,0.0
13.0,0.00604080119909,1.0,17.3,0.0088216623449,0.0
13.1,0.00651146223609,1.0,17.3,0.00873146129842,0.0
12.8,0.00640532298985,1.0,17.3,0.00867734067054,0.0
8.5,0.00453825459521,1.0,17.3,0.00862322004266,0.0
12.1,0.00630322835662,1.0,17.3,0.00864126025195,0.0
12.2,0.00585372611972,1.0,17.3,0.00862322004266,0.0
10.6,0.00536662799586,1.0,17.3,0.00871342108913,0.0
10.4,0.00553530420194,1.0,17.3,0.00865930046125,0.0
12.1,0.00601433039028,1.0,17.3,0.00860517983336,0.0
11.1,0.00573568750093,1.0,17.3,0.00862322004266,0.0
9.4,0.00468535316734,1.0,17.3,0.00862322004266,0.0
11.7,0.00577629011021,1.0,17.3,0.00871342108913,0.0
13.0,0.00659627717142,1.0,17.3,0.00878558192631,0.0
12.7,0.00658381272559,1.0,17.3,0.00871342108913,0.0
9.4,0.00441951752664,1.0,17.3,0.00873146129842,0.0
11.8,0.00616050018836,1.0,17.3,0.00873146129842,0.0
11.1,0.00603172298485,1.0,17.3,0.00878558192631,0.0
12.3,0.00650192894218,1.0,17.3,0.00885774276348,0.0
12.0,0.00626403228768,1.0,17.3,0.0088216623449,0.0
9.5,0.00481562309074,1.0,17.3,0.0088036221356,0.0
11.5,0.00628624075515,1.0,17.3,0.00876754171701,0.0
9.1,0.00525936666636,1.0,17.3,0.00878558192631,0.0
8.7,0.00503112162648,1.0,17.2,0.00880489678923,0.0
7.9,0.00495992355661,1.0,17.2,0.00882282936925,0.0
10.9,0.0065287947852,1.0,17.3,0.00883970255419,0.0
11.8,0.00658580668672,1.0,17.2,0.00880489678923,0.0
10.2,0.0062115565316,1.0,17.2,0.00878696420922,0.0
8.6,0.00534625928964,1.0,17.2,0.00885869452929,0.0
9.8,0.00586280248327,1.0,17.2,0.00887662710931,0.0
11.2,0.00685173312852,1.0,17.2,0.00884076194927,0.0
10.5,0.00673435603154,1.0,17.2,0.00880489678923,0.0
10.5,0.00679374188719,1.0,17.2,0.00882282936925,0.0
9.2,0.00625543721623,1.0,17.2,0.00891249226935,0.0
11.0,0.00692548085391,1.0,17.2,0.00887662710931,0.0
10.3,0.00683739409452,1.0,17.2,0.00882282936925,0.0
10.7,0.00709654686932,1.0,17.2,0.00882282936925,0.0
10.8,0.0071293190423,1.0,17.2,0.00882282936925,0.0
10.8,0.00703248618604,1.0,17.2,0.00891249226935,0.0
8.9,0.00608299200329,1.0,17.2,0.00893042484937,0.0
10.6,0.00658577288578,1.0,17.2,0.00884076194927,0.0
9.5,0.00607526524179,1.0,17.2,0.00884076194927,0.0
10.5,0.00701940813869,1.0,17.2,0.00882282936925,0.0
6.8,0.0051432572367,1.0,17.1,0.00889492869596,0.0
10.6,0.00668139209284,1.0,17.2,0.00889455968933,0.0
7.9,0.00549314049069,1.0,17.1,0.00880580115392,0.0
9.7,0.00666112446539,1.0,17.1,0.00880580115392,0.0
10.1,0.00653132474256,1.0,17.1,0.00889492869596,0.0
9.1,0.00646554373241,1.0,17.1,0.00889492869596,0.0
7.1,0.00507262111853,1.0,17.1,0.00878797564551,0.0
10.6,0.00714753572722,1.0,17.1,0.00884145217074,0.0
8.7,0.0060903051268,1.0,17.1,0.00880580115392,0.0
9.0,0.0061004337983,1.0,17.1,0.00887710318756,0.0
7.6,0.00548638588316,1.0,17.1,0.00889492869596,0.0
10.6,0.00607181964787,1.0,17.1,0.00884145217074,0.0
8.6,0.00615661748906,1.0,17.1,0.00882362666233,0.0
6.9,0.00493166894381,1.0,17.1,0.00875232462869,0.0
9.4,0.00645759077201,1.0,17.1,0.00891275420437,0.0
10.0,0.00597222601619,1.0,17.1,0.00884145217074,0.0
9.8,0.00661269582415,1.0,17.1,0.00882362666233,0.0
9.8,0.006714954007,1.0,17.1,0.0087701501371,0.0
9.2,0.00616794858384,1.0,17.1,0.00882362666233,0.0
8.5,0.00543754006799,1.0,17.1,0.00893057971278,0.0
10.4,0.00658571374133,1.0,17.1,0.00882362666233,0.0
11.4,0.00683771987327,1.0,17.1,0.00882362666233,0.0
10.3,0.00587570230078,1.0,17.1,0.00884145217074,0.0
12.2,0.00601229206427,1.0,17.1,0.00882362666233,0.0
13.0,0.00666571166796,1.0,17.1,0.00887710318756,0.0
13.6,0.00615353628246,1.0,17.1,0.00887710318756,0.0
10.5,0.00476274562371,1.0,17.1,0.00884145217074,0.0
15.0,0.00661038145724,1.0,17.2,0.00882282936925,0.0
11.5,0.00445222685274,1.0,17.2,0.00884076194927,0.0
15.6,0.00618819766752,1.0,17.2,0.00884076194927,0.0
15.9,0.00590364618025,1.0,17.2,0.00882282936925,0.0
16.7,0.00602135164866,1.0,17.2,0.00894835742938,0.0
14.1,0.00454746055987,1.0,17.3,0.00896598401925,0.0
21.9,0.011700583913,1.0,23.1,0.0164605464981,0.0
24.4,0.012706533022,1.0,23.2,0.0166058069537,0.0
24.9,0.0130985316772,1.0,23.1,0.0160300398974,0.0
23.3,0.0110400040956,1.0,23.1,0.015574209379,0.0
24.5,0.011051033513,1.0,23.1,0.0151943506137,0.0
25.2,0.0112107433046,1.0,23.0,0.0148055587065,0.0
24.8,0.0106820687392,1.0,23.0,0.0149062767929,0.0
26.6,0.0116304344257,1.0,23.0,0.0149062767929,0.0
25.5,0.0107050191808,1.0,23.0,0.0148559177497,0.0
27.2,0.0115778219218,1.0,23.1,0.0148651396837,0.0
24.4,0.0100616109122,1.0,23.1,0.0147131961776,0.0
26.6,0.0112910848801,1.0,23.1,0.014839815766,0.0
26.9,0.0117005030638,1.0,23.2,0.0148484439478,0.0
26.0,0.0111880310516,1.0,23.1,0.0147891679306,0.0
24.8,0.0100963678423,1.0,23.2,0.0148229749188,0.0
25.1,0.0100415701357,1.0,23.1,0.0146625483422,0.0
27.4,0.0121904353539,1.0,23.2,0.0147210988025,0.0
27.2,0.0118010857054,1.0,23.2,0.0147210988025,0.0
24.0,0.00991604151735,1.0,23.2,0.0148229749188,0.0
26.5,0.010798908246,1.0,23.3,0.0148822328992,0.0
25.8,0.0110635559213,1.0,23.3,0.0148822328992,0.0
26.6,0.0125250832276,1.0,23.2,0.0146701607443,0.0
27.2,0.0122476132726,1.0,23.2,0.0147465678315,0.0
25.9,0.0108586278297,1.0,23.3,0.01506153691,0.0
23.4,0.00914530037221,1.0,23.3,0.0147541586057,0.0
22.9,0.00903793748223,1.0,23.2,0.0147465678315,0.0
26.8,0.0145680265031,1.0,23.2,0.0146956297734,0.0
18.7,0.0106073580156,1.0,23.2,0.0152304793839,0.0
21.8,0.0133488547819,1.0,23.2,0.0154851696746,0.0
23.4,0.01594631248,1.0,23.2,0.0157907980234,0.0
20.5,0.013882576443,1.0,23.2,0.0158417360816,0.0
23.0,0.0162911504814,1.0,23.2,0.0160709573432,0.0
19.8,0.0130746361337,1.0,23.1,0.0162073073212,0.0
20.7,0.0148832183108,1.0,23.1,0.0161060116505,0.0
20.0,0.0142447524681,1.0,23.1,0.0162073073212,0.0
19.5,0.0143056791054,1.0,23.1,0.0161060116505,0.0
15.0,0.0103002618431,1.0,23.1,0.0163339269097,0.0
19.4,0.0147735006038,1.0,23.0,0.0160897143086,0.0
19.3,0.0145649213626,1.0,23.0,0.0164170480895,0.0
15.4,0.01126181308,1.0,23.0,0.0161148938302,0.0
18.8,0.0138851582692,1.0,22.9,0.0161230796082,0.0
16.4,0.0117247140322,1.0,22.9,0.0157976137155,0.0
14.6,0.0102511104839,1.0,22.9,0.0158727212292,0.0
17.6,0.0128197942406,1.0,22.9,0.015672434526,0.0
17.8,0.0137356494697,1.0,22.8,0.015533146913,0.0
16.4,0.0129894791027,1.0,22.8,0.0154335754585,0.0
15.9,0.0130012882172,1.0,22.8,0.0155082540494,0.0
11.2,0.00887498041104,1.0,22.8,0.0156327183676,0.0
14.5,0.0109196507462,1.0,22.8,0.015533146913,0.0
17.1,0.0145277893531,1.0,22.8,0.0154833611858,0.0
14.5,0.0121227921813,1.0,22.8,0.0154584683221,0.0
16.8,0.0143912599033,1.0,22.7,0.0155433742401,0.0
16.4,0.0140491471347,1.0,22.7,0.0153206188768,0.0
14.2,0.0125749777167,1.0,22.8,0.0154833611858,0.0
15.3,0.013416336164,1.0,22.8,0.015533146913,0.0
15.9,0.0137309523518,1.0,22.8,0.015607825504,0.0
14.4,0.0126089019096,1.0,22.8,0.0157820755495,0.0
15.6,0.0137443127142,1.0,22.8,0.0157571826858,0.0
15.7,0.0133855014346,1.0,22.8,0.0157073969585,0.0
15.7,0.0139261642833,1.0,22.8,0.0158069684131,0.0
13.9,0.0123602078849,1.0,22.8,0.0159812184586,0.0
15.0,0.0134719888131,1.0,22.8,0.015881647004,0.0
15.8,0.0143074496693,1.0,22.8,0.0158567541404,0.0
15.8,0.014093167589,1.0,22.8,0.015881647004,0.0
15.5,0.0138230649335,1.0,22.8,0.0159812184586,0.0
15.5,0.0132241733615,1.0,22.9,0.0160229362566,0.0
15.7,0.013942548006,1.0,22.8,0.015881647004,0.0
14.5,0.0118029697745,1.0,22.8,0.0159065398677,0.0
14.0,0.012244363041,1.0,22.8,0.0160310041859,0.0
15.1,0.0130013629951,1.0,22.8,0.0159812184586,0.0
12.0,0.0097092500459,1.0,22.8,0.0159314327313,0.0
15.8,0.014109650826,1.0,22.8,0.015956325595,0.0
15.0,0.0133620774825,1.0,22.8,0.0160061113223,0.0
14.0,0.0115797112475,1.0,22.8,0.0160310041859,0.0
15.6,0.0142002851739,1.0,22.8,0.015956325595,0.0
15.3,0.0140239890535,1.0,22.8,0.0159812184586,0.0
15.1,0.0138544293398,1.0,22.8,0.0159812184586,0.0
12.9,0.0118690033732,1.0,22.8,0.0161056827768,0.0
14.9,0.0135930165748,1.0,22.8,0.0160558970495,0.0
14.9,0.0136398352312,1.0,22.8,0.0159812184586,0.0
15.2,0.0135734245609,1.0,22.8,0.0159812184586,0.0
14.0,0.0118751120446,1.0,22.7,0.0160878873504,0.0
15.6,0.0139397294826,1.0,22.8,0.0161305756405,0.0
13.7,0.0118610900071,1.0,22.8,0.0160807899132,0.0
15.5,0.0133860359485,1.0,22.8,0.0160061113223,0.0
15.9,0.0132832039056,1.0,22.8,0.0162052542314,0.0
16.6,0.0139771323071,1.0,22.8,0.0161554685041,0.0
15.4,0.0128867318244,1.0,22.8,0.0160061113223,0.0
17.2,0.0141308730548,1.0,22.8,0.0160807899132,0.0
14.9,0.0111740526608,1.0,22.8,0.0159812184586,0.0
16.1,0.0111787676852,1.0,22.7,0.0158403813912,0.0
17.5,0.0121775194137,1.0,22.7,0.0157908801993,0.0
19.6,0.0145347204482,1.0,22.7,0.015568124836,0.0
20.4,0.0144301445427,1.0,22.7,0.015568124836,0.0
19.4,0.0132205461835,1.0,22.8,0.015607825504,0.0
17.4,0.0116694203378,1.0,22.7,0.0156176260279,0.0
19.2,0.0127426633913,1.0,22.7,0.0154938730482,0.0
22.3,0.0147550048469,1.0,22.7,0.0153206188768,0.0
19.5,0.0121680488942,1.0,22.8,0.0155580397767,0.0
22.3,0.0143679883263,1.0,22.8,0.0153837897312,0.0
18.3,0.010244025377,1.0,22.8,0.0155082540494,0.0
23.2,0.0142626562792,1.0,22.8,0.0154584683221,0.0
21.5,0.0119413796639,1.0,22.9,0.0155722911744,0.0
24.3,0.0143429416989,1.0,22.9,0.0155722911744,0.0
17.8,0.00899601399642,1.0,22.9,0.0155472553365,0.0
25.0,0.0146393012484,1.0,23.0,0.015611303398,0.0
25.0,0.01455468101,1.0,23.0,0.0153846877035,0.0
25.2,0.0147479752888,1.0,23.0,0.0154098672251,0.0
23.1,0.0126113110093,1.0,23.0,0.0155357648331,0.0
22.7,0.0122515449822,1.0,23.0,0.015611303398,0.0
24.4,0.014042627696,1.0,23.0,0.0155861238764,0.0
23.7,0.0124737792904,1.0,23.0,0.0155357648331,0.0
25.5,0.0144764351523,1.0,23.1,0.0155995332967,0.0
25.4,0.0141357643257,1.0,23.1,0.0155488854613,0.0
24.5,0.0137383816129,1.0,23.1,0.0155235615436,0.0
23.6,0.0130804566335,1.0,23.2,0.0153832935583,0.0
25.0,0.0150059889483,1.0,23.4,0.015585652747,0.0
24.5,0.0150546337435,1.0,23.3,0.015804367812,0.0
24.2,0.0146663137782,1.0,23.3,0.015804367812,0.0
24.7,0.0146987850192,1.0,23.3,0.0159580569642,0.0
24.4,0.0151060499875,1.0,23.2,0.0158672051106,0.0
22.3,0.01344882409,1.0,23.2,0.0157907980234,0.0
23.8,0.0151540582473,1.0,23.1,0.0158527724736,0.0
23.1,0.0147385200952,1.0,23.1,0.0157768007205,0.0
22.8,0.01448764664,1.0,23.0,0.0156616624412,0.0
21.9,0.0140170631523,1.0,23.0,0.0156616624412,0.0
19.7,0.0128109751211,1.0,23.0,0.0158127395709,0.0
17.4,0.01123385877,1.0,23.0,0.0157623805276,0.0
21.3,0.0147491011663,1.0,22.9,0.0156974703639,0.0
19.7,0.0139756092231,1.0,22.9,0.0157225062018,0.0
20.6,0.0154763146412,1.0,22.9,0.0158226495534,0.0
19.0,0.0144293524417,1.0,22.8,0.0159065398677,0.0
18.1,0.0138695416336,1.0,22.8,0.015881647004,0.0
18.6,0.0148718249437,1.0,22.8,0.0157322898222,0.0
18.2,0.0149419807485,1.0,22.8,0.015881647004,0.0
15.9,0.0123545404615,1.0,22.8,0.0157571826858,0.0
17.6,0.0149686709256,1.0,22.8,0.0161056827768,0.0
18.0,0.0154237354699,1.0,22.7,0.0157908801993,0.0
17.4,0.015008725691,1.0,22.7,0.0159146331789,0.0
17.5,0.0149526062966,1.0,22.7,0.0157166284116,0.0
17.2,0.0149916368957,1.0,22.7,0.0158403813912,0.0
15.3,0.0132724183744,1.0,22.7,0.0160383861586,0.0
17.2,0.0148661088356,1.0,22.7,0.0158403813912,0.0
15.8,0.0137470196132,1.0,22.6,0.0158236074743,0.0
17.2,0.0140770753148,1.0,22.6,0.015552908124,0.0
15.7,0.0130414432582,1.0,22.6,0.015872825538,0.0
16.6,0.0144960852393,1.0,22.6,0.0159466526335,0.0
17.4,0.0149724288937,1.0,22.6,0.0157989984425,0.0
15.4,0.0130154382596,1.0,22.6,0.0158482165061,0.0
17.1,0.0145456148615,1.0,22.6,0.0157989984425,0.0
17.5,0.0149343491461,1.0,22.6,0.0159220436017,0.0
16.6,0.013942535445,1.0,22.7,0.0160878873504,0.0
16.2,0.0135767966087,1.0,22.7,0.0160383861586,0.0
16.1,0.0131929600609,1.0,22.7,0.0160136355626,0.0
16.7,0.0139396030942,1.0,22.7,0.0160136355626,0.0
14.9,0.0122196693204,1.0,22.7,0.0161126379463,0.0
17.6,0.0151890685344,1.0,22.7,0.0161868897341,0.0
17.5,0.0148430633934,1.0,22.7,0.0161373885423,0.0
17.5,0.0147152633395,1.0,22.7,0.0161373885423,0.0
16.8,0.0146188589042,1.0,22.7,0.0161373885423,0.0
17.2,0.0149737043157,1.0,22.7,0.0162611415219,0.0
16.3,0.0137438771506,1.0,22.7,0.0163106427137,0.0
16.0,0.0132803378501,1.0,22.7,0.01621164033,0.0
18.1,0.015894154123,1.0,22.7,0.0161621391382,0.0
17.3,0.0150094541328,1.0,22.7,0.01621164033,0.0
14.6,0.0116301836431,1.0,22.7,0.0163353933096,0.0
18.0,0.0154049260364,1.0,22.7,0.0163601439056,0.0
17.1,0.0144564873195,1.0,22.7,0.0162611415219,0.0
17.7,0.0149473684864,1.0,22.7,0.0163106427137,0.0
17.1,0.0143317087606,1.0,22.7,0.0163106427137,0.0
18.2,0.0154749431191,1.0,22.7,0.0163848945015,0.0
17.1,0.013868245542,1.0,22.7,0.0163848945015,0.0
17.4,0.0146639061165,1.0,22.7,0.0163848945015,0.0
17.6,0.0149686709256,1.0,22.7,0.0162611415219,0.0
15.3,0.0123609390403,1.0,22.7,0.0163353933096,0.0
17.8,0.0154084619897,1.0,22.7,0.0164591462893,0.0
16.8,0.0144087675188,1.0,22.7,0.016533398077,0.0
17.7,0.0152614664645,1.0,22.7,0.0163848945015,0.0
18.5,0.0157915614822,1.0,22.7,0.0164343956933,0.0
17.3,0.01508161497,1.0,22.7,0.0164591462893,0.0
16.7,0.0141832416002,1.0,22.7,0.0164096450974,0.0
17.9,0.0153883159301,1.0,22.7,0.016533398077,0.0
19.0,0.0161457069507,1.0,22.7,0.0166819016526,0.0
19.1,0.0159200303623,1.0,22.7,0.0165828992689,0.0
17.1,0.0131195741888,1.0,22.7,0.0165086474811,0.0
19.2,0.0159535722332,1.0,22.7,0.0166324004607,0.0
18.8,0.0148910433143,1.0,22.8,0.0167280043679,0.0
21.9,0.0175863321844,1.0,22.8,0.0167031115042,0.0
22.2,0.0180373156239,1.0,22.8,0.0167528972315,0.0
21.3,0.0166441095205,1.0,22.8,0.0168026829588,0.0
22.3,0.0177543828814,1.0,22.9,0.0168491189073,0.0
22.5,0.0182532537041,1.0,22.9,0.0169492622589,0.0
21.8,0.0176026271684,1.0,22.9,0.0170243697726,0.0
22.8,0.0187194334593,1.0,22.9,0.0169742980968,0.0
22.6,0.0180876384038,1.0,22.9,0.0170494056105,0.0
23.0,0.0187839231208,1.0,22.9,0.0171495489621,0.0
19.7,0.0145163321989,1.0,22.9,0.0170994772863,0.0
22.6,0.0189243454864,1.0,22.9,0.0171996206379,0.0
21.4,0.0196113436941,1.0,22.9,0.0172997639895,0.0
20.9,0.0188943094023,1.0,22.9,0.0172997639895,0.0
20.5,0.0179797889568,1.0,22.9,0.0173498356653,0.0
19.3,0.0190948759844,1.0,22.9,0.0174499790169,0.0
19.9,0.0201375973691,1.0,22.9,0.0176252298822,0.0
19.7,0.0203602997461,1.0,22.9,0.0175751582064,0.0
16.2,0.0150965872739,1.0,22.9,0.0175751582064,0.0
19.3,0.0185464061423,1.0,22.9,0.0177003373959,0.0
19.5,0.0199786208196,1.0,22.8,0.0175245760045,0.0
19.0,0.019378839863,1.0,22.8,0.0175992545954,0.0
20.0,0.0203829073206,1.0,22.8,0.0176739331863,0.0
19.6,0.0203237982938,1.0,22.8,0.0175992545954,0.0
20.8,0.0211134051361,1.0,22.8,0.0176490403227,0.0
21.2,0.0211785525028,1.0,22.9,0.0178255165854,0.0
20.8,0.0207142020978,1.0,22.9,0.0177253732338,0.0
21.8,0.0222559251381,1.0,22.9,0.0178004807475,0.0
21.5,0.0201178756039,1.0,22.9,0.0178505524233,0.0
21.3,0.0207309347662,1.0,22.9,0.0178004807475,0.0
21.6,0.02141940534,1.0,22.9,0.0178505524233,0.0
21.6,0.0208618503203,1.0,22.9,0.017925659937,0.0
21.7,0.0202818133969,1.0,22.9,0.0178755882612,0.0
17.0,0.0147776393683,1.0,22.9,0.0179757316128,0.0
20.8,0.0199379739678,1.0,22.9,0.0179757316128,0.0
20.9,0.0205004372382,1.0,22.9,0.017925659937,0.0
21.7,0.0208893331531,1.0,22.9,0.0180258032887,0.0
19.3,0.0182213869766,1.0,22.9,0.0179757316128,0.0
20.2,0.0193807554607,1.0,22.9,0.0179757316128,0.0
20.3,0.0201621169151,1.0,22.9,0.0180758749645,0.0
20.2,0.0203872698327,1.0,22.9,0.0179757316128,0.0
17.0,0.0159293738514,1.0,22.9,0.0179757316128,0.0
20.2,0.0205371762285,1.0,22.9,0.0181009108024,0.0
20.0,0.0202559110133,1.0,22.9,0.0179757316128,0.0
20.3,0.0204206055935,1.0,22.9,0.0180258032887,0.0
17.0,0.0156281509866,1.0,22.9,0.0180758749645,0.0
21.0,0.0214276869068,1.0,22.9,0.0180258032887,0.0
20.5,0.0207693804555,1.0,22.9,0.0180758749645,0.0
21.2,0.0216325407665,1.0,22.9,0.0181760183161,0.0
20.0,0.0190282800428,1.0,22.9,0.0180758749645,0.0
21.4,0.0221144308869,1.0,22.9,0.0181009108024,0.0
20.6,0.020846990402,1.0,22.9,0.0181760183161,0.0
19.3,0.0186682883294,1.0,22.9,0.0181259466403,0.0
19.0,0.0184009169451,1.0,22.9,0.0181760183161,0.0
18.3,0.0175010078403,1.0,22.9,0.0182260899919,0.0
17.1,0.0165420718033,1.0,22.9,0.0179757316128,0.0
18.5,0.0181166993691,1.0,22.9,0.0179006240991,0.0
17.8,0.0171556217328,1.0,22.8,0.0178730760955,0.0
15.8,0.0143074496693,1.0,22.8,0.0177237189136,0.0
15.5,0.0145514465752,1.0,22.8,0.0177486117772,0.0
13.5,0.012575198611,1.0,22.8,0.0178730760955,0.0
17.4,0.0166239331717,1.0,22.8,0.0177486117772,0.0
16.3,0.0154767269273,1.0,22.8,0.017624147459,0.0
16.6,0.0157415722766,1.0,22.8,0.0175992545954,0.0
13.9,0.0127859157574,1.0,22.8,0.0175743617317,0.0
13.2,0.012330405719,1.0,22.8,0.0175743617317,0.0
16.3,0.0147462118254,1.0,22.8,0.0174996831408,0.0
12.8,0.0110275796228,1.0,22.8,0.0174747902772,0.0
13.8,0.0109276148355,1.0,22.7,0.0174244195303,0.0
16.0,0.0146150451717,1.0,22.7,0.0172759159547,0.0
