ts,month,day,hour,pm25,pm10,co2,humidity,temperature,voc,Unnamed: 10,
4/10/17 1:58,4,10,1,10.05,10.6,2433,70.23,19.565,0.062,0,0.014490231
4/10/17 2:00,4,10,2,6.3,6.3,2434,62.6,21.98,0.062,0,0.014865342
4/10/17 2:07,4,10,3,11.2833333,12.7833333,522.333333,38.0516667,23.4283333,0.062,0,0.009818367
4/10/17 8:56,4,10,4,11.6,12.7,2444,68.65,20.06,0.062,0,0.014581433
4/10/17 8:57,4,10,5,11.8,12.7,2448,67.44,20.35,0.062,0,0.01456936
4/10/17 8:57,4,10,6,11.8,12.7,2448,67.44,20.35,0.062,0,0.01456936
4/10/17 9:04,4,10,7,8.5,8.7,2401,62.2,22.08,0.062,0,0.014855734
4/10/17 9:05,4,10,8,8.6,9.5,2426,61.73,22.18,0.062,0,0.014828636
4/10/17 9:06,4,10,9,9,10.3,2429,61.38,22.31,0.062,0,0.014855268
4/10/17 9:32,4,10,10,8.69433962,9.23396226,2381,56.6945283,23.8658491,0.063603774,0,0.014997608
4/10/17 10:29,4,10,11,7.00833333,7.46,2068.06667,52.9716667,24.773,0.065366667,0,0.01475139
4/10/17 11:29,4,10,12,6.05166667,6.40666667,1527.51667,51.3943333,24.6488333,0.064333333,0,0.014212166
4/10/17 12:29,4,10,13,5.10833333,5.3,1216.93333,50.5616667,24.5651667,0.06585,0,0.013915969
4/10/17 13:29,4,10,14,4.77166667,4.985,994.883333,49.8496667,24.4203333,0.06465,0,0.013608097
4/10/17 14:29,4,10,15,4.46333333,4.59833333,850.5,49.9231667,23.9276667,0.069183333,0,0.013252815
4/10/17 15:29,4,10,16,3.77333333,3.98333333,747.583333,49.8865,23.509,0.065616667,0,0.012931396
4/10/17 16:29,4,10,17,3.59666667,3.69,661.95,49.748,23.1398333,0.065233333,0,0.01262669
4/10/17 17:29,4,10,18,3.42881356,3.54915254,613.59322,49.640678,22.760678,0.065559322,0,0.012329013
4/10/17 18:29,4,10,19,4.19666667,4.30333333,582.916667,49.509,22.472,0.06545,0,0.012094322
4/10/17 19:29,4,10,20,5.21833333,5.42,556.6,49.3606667,22.1911667,0.065233333,0,0.011864929
4/10/17 20:29,4,10,21,5.82166667,6.00166667,538.433333,49.268,21.9543333,0.064283333,0,0.011682148
4/10/17 21:29,4,10,22,6.13166667,6.38166667,528.25,49.2621667,21.7795,0.0669,0,0.011563502
4/10/17 22:29,4,10,23,7.96166667,8.325,523.166667,49.4301667,21.6065,0.08845,0,0.011487516
4/10/17 23:29,4,11,0,10.0416667,10.4966667,531.65,49.7476667,21.5075,0.129366667,0,0.011495278
4/11/17 0:29,4,11,1,9.88666667,10.2116667,557,50.1866667,21.4211667,0.162233333,0,0.011538903
4/11/17 1:29,4,11,2,8.62333333,8.99666667,596.316667,50.0445,21.612,0.183116667,0,0.011633985
4/11/17 2:29,4,11,3,8.47333333,8.98333333,799.683333,50.4075,21.9395,0.231283333,0,0.011942119
4/11/17 3:29,4,11,4,8.185,8.885,1116.46667,50.8388333,22.3991667,0.28335,0,0.012367318
4/11/17 4:29,4,11,5,10.5466667,11.3283333,1282.41667,50.5143333,22.8128333,0.311483333,0,0.012583548
4/11/17 5:29,4,11,6,12.3166667,13.0333333,1385.81667,50.1241667,23.714,0.3768,0,0.013145542
4/11/17 6:29,4,11,7,14.435,14.9183333,1570.73333,48.753,24.9183333,0.44095,0,0.013688321
4/11/17 7:29,4,11,8,13.71,14.1983333,1716.71667,48.33,25.5573333,0.334433333,0,0.014065949
4/11/17 8:29,4,11,9,12.8683333,13.3716667,1828.48333,48.2295,25.9041667,0.09705,0,0.01431206
4/11/17 9:29,4,11,10,14.23,14.7966667,1781.71667,47.7156667,26.0986667,0.127,0,0.014314363
4/11/17 10:29,4,11,11,16.1083333,16.8583333,1551.25,46.9585,26.2776667,0.0839,0,0.014228673
4/11/17 11:29,4,11,12,16.5566667,17.3233333,1247.46667,46.0926667,26.236,0.0635,0,0.013933894
4/11/17 12:29,4,11,13,18.3066667,19.1566667,1027.56667,45.131,26.161,0.0643,0,0.01358619
4/11/17 13:29,4,11,14,20.5466667,22.0983333,881.2,44.3753333,26.0111667,0.074016667,0,0.013247362
4/11/17 14:29,4,11,15,23.56,25.205,767.383333,44.5058333,25.4261667,0.064333333,0,0.012857974
4/11/17 15:29,4,11,16,28.4416667,30.2133333,683.233333,45.0101667,24.6711667,0.064633333,0,0.01246245
4/11/17 16:29,4,11,17,28.2933333,29.9866667,631.2,45.3893333,24.0968333,0.063016667,0,0.012165495
4/11/17 17:29,4,11,18,28.24,29.695,603,45.5576667,23.7733333,0.06305,0,0.011988322
4/11/17 18:29,4,11,19,26.5783333,28.0683333,583.05,45.842,23.4518333,0.06385,0,0.011844343
4/11/17 19:29,4,11,20,25.1716667,26.3883333,569.7,46.0566667,23.2858333,0.063833333,0,0.01178766
4/11/17 20:29,4,11,21,23.5966667,24.8983333,561.066667,46.2208333,23.1133333,0.0637,0,0.011713696
4/11/17 21:29,4,11,22,20.3683333,21.635,558.183333,46.217,22.9643333,0.065416667,0,0.011613345
4/11/17 22:29,4,11,23,15.585,16.6,558.033333,45.4178333,22.8621667,0.06845,0,0.011345981
4/11/17 23:29,4,12,0,10.9183333,12.03,562.15,44.2301667,22.8063333,0.06755,0,0.011014006
4/12/17 0:29,4,12,1,6.56666667,7.67833333,577.916667,43.5751667,22.9073333,0.069183333,0,0.010913846
4/12/17 1:29,4,12,2,4.19666667,4.93333333,631.033333,41.601,24.5606667,0.069266667,0,0.011446834
4/12/17 2:29,4,12,3,3.30833333,4.25,921.883333,40.8603333,25.9391667,0.123433333,0,0.012149026
4/12/17 3:29,4,12,4,2.63965517,3.53275862,1233.46552,40.0644828,26.4027586,0.115396552,0,0.012224709
4/12/17 4:29,4,12,5,2.14666667,2.9,1341.45,39.0083333,26.7356667,0.068783333,0,0.012125033
4/12/17 5:29,4,12,6,2.27,2.89166667,1331,37.5381667,27.0391667,0.124966667,0,0.011866332
4/12/17 6:29,4,12,7,1.935,2.73666667,1582.95,37.5355,27.4728333,0.086133333,0,0.012153818
4/12/17 7:29,4,12,8,2.07166667,2.89166667,1765.26667,37.4048333,27.9126667,0.095,0,0.012409047
4/12/17 8:29,4,12,9,1.35762712,1.8440678,2039.54237,38.1708475,28.1616949,0.143949153,0,0.012837917
4/12/17 9:29,4,12,10,1.39833333,2.015,2149.3,38.1291667,28.2825,0.090516667,0,0.012909322
4/12/17 10:29,4,12,11,1.12666667,1.67166667,1732.93333,36.7723333,28.06,0.064516667,0,0.012298572
4/12/17 11:29,4,12,12,0.875,1.20666667,1407.06667,35.7121667,27.5695,0.063833333,0,0.011625356
4/12/17 12:29,4,12,13,0.776666667,1.20333333,1148.03333,35.2251667,27.0465,0.063566667,0,0.01113969
4/12/17 13:29,4,12,14,1.11666667,1.635,975.483333,35.3243333,26.4585,0.067316667,0,0.010811892
4/12/17 14:29,4,12,15,2.15833333,2.99,779.55,34.8256667,25.9288333,0.066816667,0,0.010348753
4/12/17 15:29,4,12,16,2.55,3.57,656,34.6496667,25.4355,0.063616667,0,0.010015721
4/12/17 16:29,4,12,17,3.445,5.07333333,620.383333,35.4113333,24.8353333,0.070033333,0,0.009895979
4/12/17 17:29,4,12,18,3.48,4.86833333,597.833333,36.1693333,24.3411667,0.071583333,0,0.009829461
4/12/17 18:29,4,12,19,3.20666667,4.39833333,578.816667,36.5426667,23.9421667,0.063383333,0,0.009708763
4/12/17 19:29,4,12,20,2.585,3.69333333,562.866667,36.8926667,23.6236667,0.063266667,0,0.009625842
4/12/17 20:29,4,12,21,2.35666667,3.245,543.05,36.86,23.3378333,0.063533333,0,0.009461918
4/12/17 21:29,4,12,22,2.475,3.595,527.066667,37.0533333,22.981,0.063416667,0,0.009319594
4/12/17 22:29,4,12,23,2.53833333,3.61166667,527.733333,37.8511667,22.8305,0.07455,0,0.009438593
4/12/17 23:29,4,13,0,2.73833333,3.64666667,549.066667,37.9071667,22.8753333,0.1045,0,0.009476859
4/13/17 0:29,4,13,1,2.21333333,3.13166667,559.116667,37.439,23.3191667,0.12995,0,0.009600316
4/13/17 1:29,4,13,2,0.963333333,1.52333333,618.516667,36.2285,24.8266667,0.15295,0,0.010119395
4/13/17 2:29,4,13,3,1.16666667,1.735,862.733333,35.3125,26.0623333,0.161133333,0,0.010572021
4/13/17 3:29,4,13,4,0.748333333,1.26,1105.86667,33.9616667,26.9146667,0.117083333,0,0.01066185
4/13/17 4:29,4,13,5,0.856666667,1.31833333,1118.71667,31.8838333,27.46,0.063666667,0,0.010316514
4/13/17 5:29,4,13,6,0.555,0.88,1055.9,30.5396667,27.7931667,0.069183333,0,0.010065023
4/13/17 6:29,4,13,7,0.32,0.58,1254.23333,30.6913333,28.2701667,0.108016667,0,0.01038407
4/13/17 7:29,4,13,8,1.085,1.315,1376.6,30.288,28.6688333,0.1735,0,0.010474175
4/13/17 8:29,4,13,9,0.818333333,1.19166667,1578.95,30.5965,28.8853333,0.264633333,0,0.01070697
4/13/17 9:29,4,13,10,0.666666667,1.05333333,1689.33333,31.0178333,28.9298333,0.30485,0,0.010880851
4/13/17 10:29,4,13,11,0.881666667,1.21833333,1325.71667,30.283,28.5318333,0.212016667,0,0.010394118
4/13/17 11:29,4,13,12,0.485,0.895,978.416667,29.764,27.9081667,0.092766667,0,0.009871754
4/13/17 12:29,4,13,13,0.893333333,1.255,816.35,30.0238333,27.474,0.067216667,0,0.009722202
4/13/17 13:29,4,13,14,1.01833333,1.31333333,678.616667,30.1365,27.0821667,0.0642,0,0.009549303
4/13/17 14:29,4,13,15,1.355,1.685,588.033333,30.2765,26.7356667,0.068266667,0,0.009410901
4/13/17 15:29,4,13,16,1.09166667,1.34333333,550.066667,30.81,26.4408333,0.068433333,0,0.009420892
4/13/17 16:29,4,13,17,1.49166667,2.04,528.316667,31.6835,25.8908333,0.06485,0,0.009395039
4/13/17 17:29,4,13,18,1.285,1.71833333,512.816667,32.51,25.4503333,0.064833333,0,0.009405065
4/13/17 18:29,4,13,19,1.205,1.59166667,501.466667,33.2105,25.0898333,0.064683333,0,0.009414983
4/13/17 19:29,4,13,20,1.235,1.80666667,494.666667,33.8803333,24.8281667,0.063616667,0,0.009464302
4/13/17 20:29,4,13,21,1.25166667,1.69333333,491.333333,34.2898333,24.599,0.063533333,0,0.009455572
4/13/17 21:29,4,13,22,1.56666667,2.14833333,491.016667,34.7911667,24.401,0.065333333,0,0.009487003
4/13/17 22:29,4,13,23,2.70862069,3.2637931,497.637931,35.3255172,24.3281034,0.109,0,0.009593046
4/13/17 23:29,4,14,0,4.685,5.26166667,506.933333,35.349,24.394,0.199333333,0,0.009635297
4/14/17 0:29,4,14,1,5.07,5.72666667,525.433333,35.386,24.7998333,0.265033333,0,0.009869117
4/14/17 1:29,4,14,2,3.945,4.89666667,619.866667,35.575,26.011,0.3329,0,0.010620101
4/14/17 2:29,4,14,3,4.01333333,5.07666667,967.383333,36.5595,27.4465,0.1538,0,0.011820574
4/14/17 3:29,4,14,4,5.575,6.79666667,1147.68333,35.6505,28.6578333,0.129416667,0,0.012321205
4/14/17 4:29,4,14,5,6.435,8.13333333,994.783333,33.8788333,29.5388333,0.0751,0,0.012285817
4/14/17 5:29,4,14,6,5.385,6.33833333,946.233333,33.782,29.8588333,0.0898,0,0.01246561
4/14/17 6:29,4,14,7,5.56833333,6.395,1121.26667,35.171,29.9926667,0.147533333,0,0.013072726
4/14/17 7:29,4,14,8,4.195,4.82666667,1306.28333,36.0083333,30.4163333,0.075766667,0,0.013694483
4/14/17 8:29,4,14,9,4.49666667,5.125,1476.81667,36.4466667,30.8863333,0.106716667,0,0.01421719
4/14/17 9:29,4,14,10,5.27333333,6.44,1323.23333,35.6588333,31.0601667,0.1334,0,0.01404063
4/14/17 10:29,4,14,11,5.64166667,6.93333333,764.35,33.9411667,30.6031667,0.063716667,0,0.013039233
4/14/17 11:29,4,14,12,5.52,6.48833333,497.6,32.1673333,29.9036667,0.062833333,0,0.011898711
4/14/17 12:29,4,14,13,4.04,4.645,453.283333,32.1895,29.3795,0.068333333,0,0.011572373
4/14/17 13:29,4,14,14,1.09833333,1.28166667,481.283333,33.7521667,28.8958333,0.098783333,0,0.01181805
4/14/17 14:29,4,14,15,1.42666667,1.60333333,497.483333,34.8245,28.582,0.11355,0,0.011985825
4/14/17 15:29,4,14,16,0.775,0.871666667,503.683333,35.6778333,28.3361667,0.068383333,0,0.012115034
4/14/17 16:29,4,14,17,0.571666667,0.676666667,511.25,36.3766667,28.1156667,0.063883333,0,0.012203556
4/14/17 17:29,4,14,18,0.833333333,1.00666667,510.05,37.061,27.8756667,0.0635,0,0.012269942
4/14/17 18:29,4,14,19,1.435,1.68,513.3,38.0358333,27.5268333,0.064316667,0,0.012352629
4/14/17 19:29,4,14,20,1.65333333,1.925,508.3,38.7043333,27.225,0.066133333,0,0.012361621
4/14/17 20:29,4,14,21,1.88,2.2,504.183333,39.1691667,26.949,0.06595,0,0.012320135
4/14/17 21:29,4,14,22,2.08474576,2.36949153,504.661017,39.5835593,26.7169492,0.068118644,0,0.012291037
4/14/17 22:29,4,14,23,2.56,2.99833333,508.4,40.2481667,26.5843333,0.105916667,0,0.01240556
4/14/17 23:29,4,15,0,5.67333333,6.13,499.9,40.4461667,26.7105,0.220516667,0,0.012554382
4/15/17 0:29,4,15,1,6.68,7.225,504,40.5725,27.072,0.306516667,0,0.012848898
4/15/17 1:29,4,15,2,5.05166667,5.52333333,522.033333,39.8151667,28.0263333,0.302133333,0,0.013291604
4/15/17 2:29,4,15,3,4.98,5.75166667,541.216667,38.9798333,28.997,0.275816667,0,0.013724152
4/15/17 3:29,4,15,4,3.65084746,4.15423729,623.881356,38.8850847,29.6820339,0.273864407,0,0.014211525
4/15/17 4:29,4,15,5,2.92033898,3.29152542,697.847458,38.3001695,30.3827119,0.267711864,0,0.014539651
4/15/17 5:29,4,15,6,2.65762712,2.97627119,676.508475,37.0376271,31.0142373,0.114457627,0,0.014547538
4/15/17 6:29,4,15,7,3.18474576,3.70338983,629.423729,35.2891525,31.5005085,0.063881356,0,0.014227556
4/15/17 7:29,4,15,8,3.41666667,4.11333333,620.8,34.9283333,31.7623333,0.067533333,0,0.01428095
4/15/17 8:29,4,15,9,3.325,3.89666667,579.133333,34.9595,31.909,0.082233333,0,0.014406244
4/15/17 9:29,4,15,10,2.85666667,3.07666667,559.066667,35.1648333,31.8795,0.1278,0,0.014468026
4/15/17 10:29,4,15,11,3.25166667,3.6,563.733333,35.7341667,31.5943333,0.160283333,0,0.014479599
4/15/17 11:29,4,15,12,3.295,3.62833333,578.483333,36.2345,31.186,0.166683333,0,0.014364149
4/15/17 12:29,4,15,13,3.55333333,3.85,589.333333,36.5248333,30.8553333,0.174483333,0,0.01422391
4/15/17 13:29,4,15,14,3.96333333,4.255,590.883333,36.6055,30.6393333,0.1857,0,0.01409027
4/15/17 14:29,4,15,15,3.855,4.025,586.133333,36.7978333,30.4035,0.175883333,0,0.013985036
4/15/17 15:29,4,15,16,3.79,4.01333333,572.983333,37.0025,30.1655,0.145616667,0,0.013882894
4/15/17 16:29,4,15,17,3.535,3.89666667,556.183333,37.4813333,29.8913333,0.085783333,0,0.013855086
4/15/17 17:29,4,15,18,3.09666667,3.38166667,542.45,38.228,29.5748333,0.0647,0,0.013890176
4/15/17 18:29,4,15,19,2.80666667,2.99166667,538.383333,38.8183333,29.338,0.064333333,0,0.01392397
4/15/17 19:29,4,15,20,3.63833333,3.96666667,522.733333,39.6701667,29.0821667,0.0638,0,0.014032327
4/15/17 20:29,4,15,21,3.83333333,4.09666667,514.516667,40.369,28.861,0.064916667,0,0.014107982
4/15/17 21:29,4,15,22,3.70166667,3.99,512.583333,40.8213333,28.7383333,0.065216667,0,0.01417063
4/15/17 22:29,4,15,23,3.965,4.20666667,516.683333,40.9721667,28.616,0.075366667,0,0.014128016
4/15/17 23:29,4,16,0,7.16,7.53,498,41.4613333,28.6011667,0.0742,0,0.014285074
4/16/17 0:29,4,16,1,5.36166667,5.53833333,506.066667,41.815,28.7255,0.063616667,0,0.014505375
4/16/17 1:29,4,16,2,4.3,4.51864407,511.389831,41.3708475,29.0522034,0.068627119,0,0.014609977
4/16/17 2:29,4,16,3,4.095,4.21166667,524.316667,41.0248333,29.3991667,0.0826,0,0.014764552
4/16/17 3:29,4,16,4,3.03833333,3.195,536.133333,40.532,29.9228333,0.089533333,0,0.015008404
4/16/17 4:29,4,16,5,2.20666667,2.26333333,546.283333,39.9448333,30.5331667,0.086133333,0,0.015287786
4/16/17 5:29,4,16,6,1.60833333,1.70666667,573.666667,39.4773333,31.1166667,0.078633333,0,0.015591463
4/16/17 6:29,4,16,7,1.35166667,1.42666667,595.916667,39.0396667,31.5966667,0.063916667,0,0.015820976
4/16/17 7:29,4,16,8,1.40166667,1.55333333,594.483333,38.7173333,32.0723333,0.0651,0,0.016094591
4/16/17 8:29,4,16,9,1.525,1.63833333,597.216667,38.8123333,32.1745,0.06975,0,0.016222282
4/16/17 9:29,4,16,10,2.295,2.39666667,599.833333,39.0708333,32.0431667,0.080383333,0,0.016216268
4/16/17 10:29,4,16,11,2.76833333,3.00833333,588.75,39.8601667,31.5951667,0.092183333,0,0.016152188
4/16/17 11:29,4,16,12,3.22333333,3.43833333,575.783333,40.4661667,31.277,0.115266667,0,0.016120287
4/16/17 12:29,4,16,13,4.20333333,4.52333333,526.766667,40.9963333,31.0706667,0.09415,0,0.016151385
4/16/17 13:29,4,16,14,3.24333333,3.48333333,534.733333,41.1385,30.9333333,0.081733333,0,0.016088058
4/16/17 14:29,4,16,15,3.23166667,3.42166667,541.216667,41.2071667,30.7558333,0.085533333,0,0.015961536
4/16/17 15:29,4,16,16,3.12833333,3.21833333,532.333333,41.1983333,30.5915,0.077633333,0,0.015817267
4/16/17 16:29,4,16,17,3.485,3.68833333,520.516667,41.4083333,30.3411667,0.063233333,0,0.015684309
4/16/17 17:29,4,16,18,3.29,3.505,515.2,41.5715,30.1201667,0.06375,0,0.015558877
4/16/17 18:29,4,16,19,3.66666667,3.91333333,509.616667,41.8661667,29.9733333,0.066016667,0,0.01554495
4/16/17 19:29,4,16,20,3.35166667,3.52666667,506.75,42.0563333,29.8646667,0.077216667,0,0.015523766
4/16/17 20:29,4,16,21,3.50666667,3.69666667,502.55,42.3651667,29.8041667,0.091466667,0,0.015586484
4/16/17 21:29,4,16,22,4.105,4.27166667,499.233333,43.2621667,29.651,0.09,0,0.015784589
4/16/17 22:30,4,16,23,4.98813559,5.12542373,495.423729,43.9759322,29.6020339,0.070372881,0,0.016002349
4/16/17 23:29,4,17,0,6.56666667,6.78833333,496.666667,45.1066667,29.7035,0.122483333,0,0.016504601
4/17/17 0:29,4,17,1,8.055,8.35833333,515.016667,46.688,29.7013333,0.095866667,0,0.017081202
4/17/17 1:29,4,17,2,5.47,5.80833333,569.75,49.5396667,29.4561667,0.070516667,0,0.017884409
4/17/17 2:29,4,17,3,4.91166667,5.26166667,734.683333,50.2525,29.5031667,0.066833333,0,0.018188225
4/17/17 3:29,4,17,4,6.18135593,6.66949153,919.237288,49.5940678,29.659661,0.085237288,0,0.018103361
4/17/17 4:29,4,17,5,7.065,7.64666667,905.733333,48.3696667,29.9026667,0.07635,0,0.01789099
4/17/17 5:29,4,17,6,9.83220339,10.7186441,746.050847,46.6413559,30.3764407,0.081677966,0,0.01770016
4/17/17 6:29,4,17,7,8.19322034,9.06779661,897.457627,44.7466102,30.7864407,0.085983051,0,0.017361155
4/17/17 7:29,4,17,8,7.49333333,8.20833333,1007.21667,43.247,31.3223333,0.07625,0,0.017270058
4/17/17 8:29,4,17,9,8.78333333,9.71333333,1096.15,42.9541667,31.3813333,0.104416667,0,0.017207523
4/17/17 9:29,4,17,10,6.53,7.37666667,1209.45,43.575,31.4455,0.142916667,0,0.017516424
4/17/17 10:29,4,17,11,4.415,5.18333333,1159.03333,44.002,31.3003333,0.14895,0,0.017550814
4/17/17 11:29,4,17,12,4.45333333,4.98666667,1015.21667,43.7645,30.9575,0.11075,0,0.017137291
4/17/17 12:29,4,17,13,5.035,5.48166667,947.066667,43.8978333,30.5583333,0.115583333,0,0.016823535
4/17/17 13:29,4,17,14,5.77666667,6.235,868.466667,43.9276667,30.195,0.107316667,0,0.01650748
4/17/17 14:29,4,17,15,5.98474576,6.45084746,780.491525,43.9340678,29.8354237,0.076949153,0,0.01619115
4/17/17 15:29,4,17,16,6.33333333,7.035,715.566667,43.9125,29.5126667,0.065666667,0,0.015901766
4/17/17 16:29,4,17,17,5.95,6.57666667,671.2,43.9781667,29.2296667,0.064783333,0,0.01568189
4/17/17 17:29,4,17,18,4.97333333,5.49333333,634.416667,44.1161667,28.9356667,0.064016667,0,0.015480596
4/17/17 18:29,4,17,19,4.55,5.10833333,607.35,44.341,28.7013333,0.063933333,0,0.01536129
4/17/17 19:29,4,17,20,3.85,4.32333333,588.366667,44.5515,28.4951667,0.06395,0,0.01526082
4/17/17 20:29,4,17,21,3.54166667,4.03666667,568.35,44.8316667,28.2763333,0.0635,0,0.015173434
4/17/17 21:29,4,17,22,3.55833333,3.95166667,558.333333,45.0153333,28.0645,0.065916667,0,0.015059186
4/17/17 22:29,4,17,23,5.10166667,5.65833333,526.116667,45.1653333,27.9698333,0.069783333,0,0.01503084
4/17/17 23:29,4,18,0,6,6.54,514.116667,45.0716667,27.9576667,0.081633333,0,0.014989623
4/18/17 0:29,4,18,1,5.09666667,6.505,502.216667,44.3755,28.1571667,0.076083333,0,0.014920999
4/18/17 1:29,4,18,2,5.19166667,6.765,554.816667,41.901,28.7276667,0.0702,0,0.014536932
4/18/17 2:29,4,18,3,4.37333333,6.305,795.133333,39.6296667,29.4725,0.087066667,0,0.014319509
4/18/17 3:29,4,18,4,6.17833333,9.21166667,920.433333,36.9016667,29.4478333,0.077483333,0,0.013315898
4/18/17 4:29,4,18,5,7.73333333,11.9333333,856.016667,37.3991667,29.5435,0.0736,0,0.013565874
4/18/17 5:29,4,18,6,7.18833333,11.435,724.166667,37.537,29.6008333,0.094616667,0,0.013658402
4/18/17 6:29,4,18,7,6.79166667,10.135,845.95,37.698,29.7133333,0.21055,0,0.013801131
4/18/17 7:29,4,18,8,6.39322034,9.08474576,1034.49153,37.6528814,29.8067797,0.314728814,0,0.013854762
4/18/17 8:29,4,18,9,6.425,9.20666667,1150.65,37.2638333,29.8371667,0.382083333,0,0.013734248
4/18/17 9:29,4,18,10,5.70666667,8.03,1298.71667,36.8108333,29.7623333,0.47315,0,0.013512265
4/18/17 10:29,4,18,11,5.59166667,7.19666667,1115.01667,36.9266667,29.5701667,0.375816667,0,0.01341393
4/18/17 11:29,4,18,12,3.97333333,5.06833333,829.466667,36.8818333,29.0856667,0.25735,0,0.013048518
4/18/17 12:29,4,18,13,3.32,4.31666667,605.366667,35.5085,28.5048333,0.103916667,0,0.01216965
4/18/17 13:29,4,18,14,3.83666667,4.62833333,535.783333,34.6813333,28.0365,0.077216667,0,0.011584243
4/18/17 14:29,4,18,15,3.435,4.35166667,511.833333,34.3258333,27.7266667,0.073566667,0,0.011271424
4/18/17 15:29,4,18,16,2.98333333,3.86833333,473.783333,34.2093333,27.4918333,0.0652,0,0.011088458
4/18/17 16:29,4,18,17,2.445,3.10333333,451.05,34.6653333,27.3243333,0.06545,0,0.011132668
4/18/17 17:29,4,18,18,2.435,3.14666667,436.916667,35.0983333,27.148,0.0649,0,0.011162204
4/18/17 18:29,4,18,19,2.74333333,3.445,426.216667,35.694,26.93,0.066066667,0,0.011215236
4/18/17 19:29,4,18,20,3.87833333,4.91166667,415.5,36.3858333,26.7151667,0.06585,0,0.011296996
4/18/17 20:29,4,18,21,4.01333333,5.08166667,409.716667,37.0191667,26.5415,0.0679,0,0.011383127
4/18/17 21:29,4,18,22,4.20666667,5.13,406.566667,37.425,26.3878333,0.064833333,0,0.011409841
4/18/17 22:29,4,18,23,4.94237288,6.15254237,403.745763,37.8235593,26.3035593,0.08940678,0,0.0114773
4/18/17 23:29,4,19,0,6.03333333,7.13833333,404.85,37.7853333,26.3181667,0.147483333,0,0.011475044
4/19/17 0:29,4,19,1,5.71166667,6.85833333,411.35,37.9051667,26.6025,0.17465,0,0.011695202
4/19/17 1:29,4,19,2,4.53166667,6.17,459.5,36.3975,27.5548333,0.132566667,0,0.011838858
4/19/17 2:29,4,19,3,5.31,7.41333333,653.833333,34.375,28.6236667,0.104583333,0,0.011858162
4/19/17 3:29,4,19,4,4.46166667,6.53166667,778.283333,32.7575,29.6098333,0.073816667,0,0.011925144
4/19/17 4:29,4,19,5,3.59,5.42333333,783.066667,31.5048333,30.2358333,0.076,0,0.01186533
4/19/17 5:29,4,19,6,3.59833333,5.45666667,673.766667,30.5743333,30.4593333,0.092816667,0,0.011654908
4/19/17 6:29,4,19,7,3.87333333,5.735,820.8,30.8683333,30.8296667,0.144766667,0,0.01200448
4/19/17 7:29,4,19,8,3.41,4.51666667,855.9,31.1621667,29.9993333,0.1969,0,0.011586869
4/19/17 8:29,4,19,9,3.19,4.495,918.183333,32.0466667,29.5296667,0.215383333,0,0.011615605
4/19/17 9:29,4,19,10,3.735,5.48166667,892.033333,32.3768333,29.3178333,0.260983333,0,0.011600675
4/19/17 10:29,4,19,11,3.87666667,5.54,733.316667,32.7173333,28.9673333,0.164516667,0,0.011500572
4/19/17 11:29,4,19,12,4.475,5.83166667,520.883333,32.9251667,28.4336667,0.0739,0,0.011240312
4/19/17 12:29,4,19,13,5.255,6.71166667,434.7,33.5873333,27.9981667,0.069283333,0,0.011195179
4/19/17 13:29,4,19,14,5.31666667,6.695,411.85,35.0106667,27.7301667,0.079333333,0,0.011498519
4/19/17 14:29,4,19,15,4.92,5.83166667,420.183333,35.9306667,27.598,0.074366667,0,0.011714908
4/19/17 15:29,4,19,16,5.83333333,6.655,422.7,37.1623333,27.4755,0.0863,0,0.012034762
4/19/17 16:29,4,19,17,5.93833333,6.84833333,414.933333,38.5146667,27.2968333,0.067783333,0,0.01235006
4/19/17 17:29,4,19,18,5.47833333,6.25666667,407.433333,39.6118333,27.1323333,0.07295,0,0.012586686
4/19/17 18:29,4,19,19,4.39833333,5.08666667,402.25,40.2623333,27.0053333,0.0678,0,0.012703619
4/19/17 19:29,4,19,20,3.895,4.60666667,399.883333,40.8156667,26.9101667,0.0662,0,0.01281038
4/19/17 20:29,4,19,21,3.36,4.18833333,397.25,41.633,26.7838333,0.06375,0,0.01297555
4/19/17 21:29,4,19,22,3.10833333,3.64833333,395.383333,42.2736667,26.6883333,0.065683333,0,0.013105471
4/19/17 22:29,4,19,23,3.66666667,4.235,400.383333,42.3025,26.6285,0.089483333,0,0.013070841
4/19/17 23:29,4,20,0,5.88,6.47333333,403.466667,42.8565,26.6425,0.125666667,0,0.013252336
4/20/17 0:29,4,20,1,6.52,7.30833333,410.666667,43.3973333,26.901,0.1809,0,0.013613731
4/20/17 1:29,4,20,2,5.00166667,5.86666667,454.433333,43.9253333,27.3065,0.12395,0,0.014092575
4/20/17 2:29,4,20,3,7.54166667,9.445,698.216667,44.787,28.2536667,0.095116667,0,0.015139451
4/20/17 3:29,4,20,4,6.67666667,7.78833333,952.333333,41.898,28.3291667,0.068566667,0,0.014221733
4/20/17 4:29,4,20,5,9.75833333,10.8866667,873.816667,42.814,28.8983333,0.06555,0,0.014993028
4/20/17 5:29,4,20,6,9.01166667,10.0166667,927.516667,42.0048333,29.0951667,0.107033333,0,0.014868707
4/20/17 6:29,4,20,7,8.01333333,9.21666667,1019.06667,40.9836667,29.2611667,0.097216667,0,0.014639226
4/20/17 7:29,4,20,8,9.46833333,10.8516667,1118.31667,40.879,29.2671667,0.10885,0,0.014606617
